t,x,linear,addition,multiplication,parabolic,cubic,polynomial,exponential,logarithmic,sinusoidal,VF sinusoidal,hybrid,random
0.9501000000000001,0.9501000000000001,1.882799610413551,2.832899610413551,1.7888479098539147,0.8103600400000002,0.7294861080080003,0.10524782976350067,0.7757904729632271,0.04888539772981066,0.9512504896552254,-0.4321076996039135,0.7958903165080952,0.15445186716518278
0.85585,0.85585,1.7033281942361753,2.5591781942361753,1.4577934350370307,0.50651689,0.360488070613,-0.3702543802155628,0.7060121695419329,-0.045154282007109754,0.6171182794001147,-0.9178947231971397,0.46241479909957156,0.08591776939959839
0.98845,0.98845,1.9715135705444282,2.9599635705444283,1.9487425888046401,0.9543336100000002,0.9322885036090003,0.3990307554651873,0.8061198870278623,0.08475466586480836,0.9973678956711044,-0.10739139521754665,0.9521964460894075,0.7892481882574148
0.7958500000000001,0.7958500000000001,1.5947300033408125,2.3905800033408124,1.2691658731587858,0.3501088900000001,0.20715943021300012,-0.5144759608905625,0.664897221553462,-0.10998229073623005,0.28411575051428983,-0.9992189306185494,0.3164550062032089,0.39583562654024984
0.4405,0.4405,0.8691228237168025,1.3096228237168024,0.3828486038472515,0.014160999999999998,-0.0016851589999999999,0.14343435668750015,0.4660451298724038,-0.6152606419028741,-0.9309283931169358,-0.7303022056046122,0.6231008809457939,0.7006548803604808
0.63975,0.63975,1.2975968277901384,1.9373468277901384,0.830137570578741,0.07812025000000004,0.021834609875000018,-0.4533677052109376,0.5688020455035642,-0.301442987701818,-0.6386335222322995,-0.8245829711060482,0.25499448532829094,0.7913103976598647
0.04855,0.04855,0.11457318957299033,0.16312318957299032,0.005562528353768681,0.81522841,-0.7360697313890001,0.6775920589060624,0.31492435737031715,-1.9068336770735204,0.953832343178028,-0.42173485457354215,0.19871978816285976,0.19698979171654962
0.11670000000000001,0.11670000000000001,0.21797950552263623,0.33467950552263626,0.02543820829449165,0.5876755599999999,-0.4505120842959999,0.8014658602505,0.33713467333258373,-1.5292413704398238,0.7430046667929471,-0.8257420827945402,0.45134311778516445,0.9485742308745806
0.496,0.496,0.9831133159825861,1.4791133159825862,0.48762420472736273,6.400000000000012e-05,-5.120000000000014e-07,-0.048964864,0.49264186734561155,-0.5175146119167874,-0.9996841892832999,-0.7072134023370079,0.5085650477216689,0.24823154931206504
0.057,0.057,0.12698723863700598,0.18398723863700597,0.007238272602309341,0.784996,-0.695506456,0.7005181054999996,0.31759674311865005,-1.851509473633829,0.9365498867481923,-0.4851994400040904,0.2322671600956295,0.16161489343506796
0.007200000000000001,0.007200000000000001,0.0057936197750987056,0.012993619775098705,4.1714062380710685e-05,0.97140736,-0.9574190940160001,0.5314719188480002,0.30216779469604077,-2.2330590303454354,0.9989768939209825,-0.06731887057215111,0.02981175254146631,0.038277043936998933
0.3119,0.3119,0.6384728594275396,0.9503728594275396,0.1991396848554496,0.14152643999999998,-0.053242246727999994,0.5620998311465,0.4098054253172168,-0.8869746775401018,-0.3791977774432603,-0.8996040447641472,0.7745578232295688,0.4577903021611659
0.40625,0.40625,0.7925097173773805,1.1987597173773805,0.32195707268456086,0.03515625,-0.006591796875,0.2625579833984375,0.4503533400000368,-0.6807246605613883,-0.8314696123025453,-0.7631884172633815,0.6840351165098011,0.6518056669900196
0.32865,0.32865,0.6725503227105205,1.0012003227105204,0.22103366355881257,0.11744329,-0.040247815483,0.5139499119974376,0.4167274765319609,-0.8471145438573722,-0.4743033360955657,-0.8733886619185899,0.7688307428115799,0.3238946488429004
0.5374,0.5374,1.0728430428729943,1.6102430428729941,0.5765458512399471,0.0055950399999999964,0.0004185089919999996,-0.1848715560760001,0.5134653118268645,-0.45035787699890106,-0.9725164064979239,-0.7163668578858092,0.42098282011193017,0.11245751832184792
0.19205,0.19205,0.3654063624313798,0.5574563624313797,0.0701762919049465,0.37933281,-0.23363107767900002,0.7959535120416872,0.3635193306016087,-1.2308302584958186,0.3561183330356921,-0.9941322327716687,0.6592704332207335,0.2532122937524063
0.75705,0.75705,1.5333643770932806,2.2904143770932803,1.160833501678468,0.26429881,0.135876018221,-0.5520848886270625,0.6395932802035188,-0.15425901902907105,0.0442819715957907,-0.9868002050759628,0.2575404638068484,0.2539264758488613
0.00125,0.00125,0.013907038455720543,0.015157038455720542,1.7383798069650678e-05,0.9950062500000001,-0.9925187343750002,0.5055969013671873,0.30037523447268677,-2.2901625729954884,0.9999691576447897,-0.011765974741832236,0.005176950444355667,0.369085801904495
0.3417,0.3417,0.6995645464191802,1.04126454641918,0.23904120551143387,0.10023556,-0.031734578295999995,0.47459290162549983,0.42220140983031823,-0.8171243603796563,-0.5448146738214749,-0.8529300328669036,0.7609782403097017,0.06575057210034851
0.24135,0.24135,0.4694026615721803,0.7107526615721803,0.11329033237044572,0.26759929,-0.13842911271699998,0.7273692229150623,0.38188994868647835,-1.0748469351178476,0.05432279990434662,-0.9880297113262125,0.7406117132853651,0.959251600589369
0.6315000000000001,0.6315000000000001,1.2626047694450715,1.8941047694450717,0.7973349119045627,0.06916900000000006,0.018191447000000024,-0.4367068706875002,0.564128732550508,-0.312658058521958,-0.6776464374701019,-0.8124684850091577,0.263806069609492,0.2867166825291876
0.5288,0.5288,1.076659311048035,1.605459311048035,0.569337443682201,0.003317760000000011,0.00019110297600000094,-0.15751127372800028,0.5090684437770975,-0.4639420378671402,-0.9836721383166108,-0.7126127765900806,0.438815106407205,0.5616642485978142
0.19975,0.19975,0.3971842813871888,0.5969342813871888,0.07933756020709097,0.36060025000000007,-0.21654045012500003,0.7882693810390624,0.36632923369088566,-1.2048064850745133,0.3105105286086123,-0.9979369253088455,0.67503497020819,0.3074670733487974
0.76715,0.76715,1.5144351538723364,2.2815851538723364,1.161798928293163,0.28547648999999997,0.152530088607,-0.5461561998506875,0.646085904895643,-0.1425433067855423,0.10754821320465506,-0.9936493210125786,0.27005006491740363,0.6780999595821527
0.80755,0.80755,1.6174141539652078,2.424964153965208,1.3061428000346036,0.37834800999999996,0.23272186095099998,-0.4949423540201875,0.6727222059409987,-0.09700661794215039,0.3537687047406488,-0.9943805556085328,0.3398835313639314,0.5192924127750849
0.26065,0.26065,0.5315476893642712,0.7921976893642713,0.13854790523279728,0.22915369000000002,-0.10969587140300001,0.6890934176324375,0.38933200957738695,-1.0198473200324554,-0.0668659960071787,-0.97002382348836,0.7595309824442018,0.23357004326298658
0.1307,0.1307,0.2540508059891723,0.38475080598917233,0.03320444034278482,0.5455299599999999,-0.40292842845599985,0.8108063794804998,0.3418877526813052,-1.466637113802429,0.6813343237128826,-0.8775938173187358,0.4966861812045329,0.20158335616210632
0.9441,0.9441,1.8933923994282449,2.837492399428245,1.7875517643002061,0.7888992400000002,0.7007003049680003,0.06485008713350005,0.7711496664673465,0.04315527031392763,0.9389502178761073,-0.47713732644415613,0.7720734843473175,0.6661643956962294
0.0813,0.0813,0.15063734754636227,0.23193734754636225,0.012246816355519252,0.7012387600000001,-0.5872173376240001,0.7541300452595001,0.32540887699119025,-1.7076021612213317,0.8723424591291029,-0.6472258429827017,0.32574766004228256,0.39177837698019213
0.7554500000000001,0.7554500000000001,1.496782796182014,2.252232796182014,1.1307445633757025,0.26101881000000016,0.1333545100290001,-0.5527849337010625,0.6385707491981375,-0.15612763271147945,0.03423666797857812,-0.9855192057279979,0.25574312327982607,0.14713567404967465
0.7273000000000001,0.7273000000000001,1.4555950887202234,2.1828950887202234,1.0586543080262185,0.2066611600000001,0.09394816333600008,-0.5548530718705,0.6208456340698525,-0.1895878927859998,-0.14214522077899436,-0.9557891996100362,0.23237709281907076,0.08206229812027677
0.76695,0.76695,1.5169641446525484,2.2839141446525484,1.163435650741272,0.28504921000000005,0.15218777321900004,-0.5462992020679375,0.6459567006355206,-0.1427739739914552,0.10629878021349141,-0.9935355361877541,0.2697828828942114,0.15204920975234948
0.6758500000000001,0.6758500000000001,1.3688136906642479,2.044663690664248,0.925112732835432,0.12369289000000008,0.043502789413000044,-0.5130055422405626,0.5897109341122212,-0.253796076452644,-0.4492254425193834,-0.880465273840244,0.22914078199759969,0.6884049422487186
0.5619500000000001,0.5619500000000001,1.1150776968894358,1.6770276968894358,0.6266179117670185,0.01535121000000003,0.0019020149190000055,-0.2597365441991878,0.5262268926906983,-0.4125652545984711,-0.9251964723034132,-0.7322150618551746,0.3722057723952323,0.3051591051187942
0.76025,0.76025,1.516548593108453,2.276798593108453,1.1529560679107014,0.27092025,0.14101399012499996,-0.5504900010390625,0.641643256913593,-0.15053223430454735,0.06435813813899909,-0.9892065385326643,0.26128656695723645,0.4988797121773163
0.35650000000000004,0.35650000000000004,0.7043066944216464,1.0608066944216463,0.251085336561317,0.08236899999999996,-0.02363990299999998,0.4282527261874999,0.4284964591555998,-0.7841665789471138,-0.620326757976556,-0.8302051243458423,0.748671745966705,0.2511323525107494
0.85795,0.85795,1.7076772311179782,2.565627231117978,1.4651016804376693,0.5125128099999999,0.36690792067899997,-0.36313567822918724,0.7074963529451069,-0.0429596944401357,0.6274467691746263,-0.9121971587424251,0.46862027089742964,0.16530316351705177
0.7161000000000001,0.7161000000000001,1.4373334546119463,2.1534334546119465,1.029274486847615,0.18679684000000013,0.08073359424800008,-0.5505263372065,0.6139309574386732,-0.2032183825069398,-0.21139303244241406,-0.9409846202544453,0.22739943067487628,0.7292259443768748
0.53225,0.53225,1.0474663642309612,1.5797163642309613,0.5575139723619291,0.00416025,0.00026833612500000003,-0.1685507921640626,0.5108277629887441,-0.4584703934320626,-0.9795401399619674,-0.7140040127516777,0.431625556891865,0.5666176583779214
0.19160000000000002,0.19160000000000002,0.39614494442995896,0.587744944429959,0.07590137135278015,0.38044224000000004,-0.23465677363200002,0.7963654544960002,0.3633557837036498,-1.232372278847634,0.35875897534889944,-0.9938460723379468,0.6583151158915382,0.8611311955464545
0.46045,0.46045,0.9242207458977655,1.3846707458977656,0.42555744244862614,0.006256809999999992,-0.000494913670999999,0.07366553880518745,0.47543609360978434,-0.5790152465150327,-0.9692824426739008,-0.7174539186191671,0.5834251461923468,0.6577249716578648
0.7243,0.7243,1.4301972875706246,2.1544972875706248,1.0358918953874034,0.2012419600000001,0.09027714325600007,-0.5539712182555,0.618985888181285,-0.19322073766295517,-0.16077701817849277,-0.9519567191678671,0.23080462250755773,0.13934607945905308
0.20075,0.20075,0.391893125517612,0.592643125517612,0.07867254494766061,0.35820225000000006,-0.21438404662500005,0.7871844369453123,0.3666957461502635,-1.2014759241273487,0.3045318316116482,-0.9982837452791067,0.6770010796668221,0.37494125952532986
0.6675,0.6675,1.3510475648781841,2.018547564878184,0.9018242495561879,0.11222499999999998,0.037595374999999986,-0.5012437421875,0.5848073487719988,-0.2646167995207849,-0.49545866843240743,-0.8673346890310347,0.23318424278090433,0.0016475390649851596
0.92815,0.92815,1.8512493406732589,2.779399340673259,1.7182370755458853,0.7332496900000001,0.6278817095470002,-0.03550291451443732,0.7589474010434204,0.027761070785390474,0.899816823954963,-0.5879446819143151,0.7100160484200115,0.7514855891471137
0.9740000000000001,0.9740000000000001,1.9415776882294955,2.9155776882294955,1.8910966683355288,0.8987040000000003,0.8519713920000005,0.2809727240000004,0.7945552106740437,0.071389996086673,0.9866859442078681,-0.23641352691765138,0.8926814174025584,0.6179955707881709
0.78915,0.78915,1.5739792445162784,2.363129244516278,1.242105720810021,0.33443089000000004,0.19340138368700005,-0.5238990394031875,0.6604573005135298,-0.11748932879246743,0.24351344569050165,-0.9999966561565358,0.30420123936442034,0.07390781696480364
0.2811,0.2811,0.5750203001692844,0.8561203001692844,0.16163820637758586,0.19166883999999998,-0.08391261815199998,0.6424986793684999,0.3973758167754419,-0.9646934711023225,-0.19416586715758918,-0.9448077241818117,0.7715843565372247,0.8153246775788141
0.8933500000000001,0.8933500000000001,1.7786397645114949,2.671989764511495,1.588947833626344,0.6188968900000003,0.4868861833630003,-0.2203063149499368,0.7329903045042023,-0.00667220976806446,0.7837584994720845,-0.7820528636598529,0.5828171456571518,0.24563987806206244
0.8065,0.8065,1.6228549069916942,2.429354906991694,1.3088324824888014,0.37576899999999996,0.23034639699999998,-0.4968578925624999,0.6720162183331174,-0.09816424878723133,0.347590336971037,-0.9950054945728207,0.33767675035138217,0.5620647207683824
0.9196000000000001,0.9196000000000001,1.8281563252616448,2.747756325261645,1.6811725567106088,0.7042566400000003,0.5910121722880004,-0.08517259926399934,0.7524860623490374,0.019410393519823387,0.8750931346611738,-0.641789042249862,0.6776227254116203,0.7308453205575325
0.6987,0.6987,1.4089884803684218,2.107688480368422,0.9844602512334163,0.15792675999999997,0.06276009442399999,-0.5383710381594999,0.6033409589504019,-0.22476987305879384,-0.3167749630994349,-0.9158036330880168,0.22444963817795782,0.9427086934859752
0.91015,0.91015,1.8330747927173743,2.743224792717374,1.6683730225917182,0.67289209,0.551973381427,-0.13679936821693706,0.745408562914455,0.01009883467741457,0.8448325552908733,-0.696659024033475,0.6426346016017519,0.9257998591667415
0.5223,0.5223,1.0403703294198299,1.5626703294198299,0.5433854230559771,0.0019891599999999976,8.871653599999983e-05,-0.13649388834549997,0.5057702297007484,-0.4743329874069649,-0.9901999376887665,-0.7104131046064098,0.4524714897030537,0.19512443661915524
0.5822,0.5822,1.1551824677300986,1.7373824677300986,0.6725472327124634,0.027027360000000035,0.004443297984000008,-0.31722404465200016,0.5369916122046279,-0.3824324089975917,-0.869563888324452,-0.7506728235842428,0.3352897713124971,0.009394617872996891
0.72745,0.72745,1.4610667324796773,2.1885167324796773,1.0628529945423413,0.20693401000000008,0.09413428114900005,-0.5548917699360625,0.6209387678998255,-0.18940659651718478,-0.1412122500842656,-0.9559780449521605,0.23246032828296842,0.46926959867894225
0.58575,0.58575,1.1676101447498977,1.7533601447498977,0.6839276422872526,0.029412249999999994,0.005044200874999999,-0.3268497703984375,0.5389013201539736,-0.3772421491644245,-0.8583336776604751,-0.754373455231505,0.32920405002522274,0.9522884284187112
0.8198500000000001,0.8198500000000001,1.6586576306666714,2.4785076306666713,1.3598504585020708,0.4092160900000002,0.2617755327730002,-0.4700634878205624,0.6810477864295866,-0.08354466571034468,0.42492632318280416,-0.9840587921139516,0.3672360309639287,0.9151862239709478
0.9532,0.9532,1.8883410380630679,2.8415410380630677,1.7999666774817165,0.8215609600000001,0.7446628541440002,0.12669660636800084,0.7781991549575518,0.05183314864001742,0.957077022906571,-0.40815950964394987,0.8082831512346694,0.6881359259357687
0.9790000000000001,0.9790000000000001,1.9667563926130087,2.945756392613009,1.9254545083681358,0.9177640000000004,0.8792179120000005,0.3207974765000008,0.7985379352414931,0.07603468627599777,0.9913076310695066,-0.19255382224997292,0.9132178204538588,0.2710744609594494
0.57425,0.57425,1.1446092947946787,1.7188592947946786,0.6572918875358442,0.022052250000000023,0.003274759125000005,-0.2951632033515625,0.5327394536135648,-0.3941543169622977,-0.8931360029996425,-0.7428767873682864,0.3493566474160349,0.4239982109254966
0.04515,0.04515,0.0936216624387877,0.1387716624387877,0.004227018059111264,0.8275540899999999,-0.7528259556729999,0.6677241254268125,0.31385543275683153,-1.929987588511498,0.9600303162958115,-0.39522805219690377,0.18509801873639029,0.2732858435823601
0.8621500000000001,0.8621500000000001,1.7133157557726733,2.5754657557726732,1.4771351788394105,0.5246104900000003,0.37997537790700026,-0.3484543991569373,0.710474086490655,-0.038584915315568964,0.6477742592221104,-0.9001484245923863,0.48123383170005574,0.45823730711872845
0.63995,0.63995,1.2772993671668185,1.9172493671668185,0.8174077300184055,0.07834401000000002,0.02192848839900001,-0.45375842020168755,0.5689158172894643,-0.3011726626342801,-0.6376660221633952,-0.8248811276574909,0.25479352394828136,0.030505793869738063
0.59675,0.59675,1.1809241625582174,1.7776741625582173,0.7047164940066163,0.03744225,0.007245075375000001,-0.35574391967968744,0.5448619580812897,-0.3613286126200795,-0.8208502716607449,-0.7666578021272757,0.31117827892345445,0.40252598733695755
0.11735000000000001,0.11735000000000001,0.22917679963351462,0.3465267996335146,0.026893897436992942,0.58568409,-0.44822403407699996,0.8020129931200621,0.3373538821053831,-1.5262463215473359,0.7402650657412108,-0.8283796592690498,0.4535075644110813,0.1684825287426337
0.2179,0.2179,0.43866430597931777,0.6565643059793178,0.09558495227289335,0.31832164,-0.17959706928800004,0.7655733680764998,0.37303881453900845,-1.14601841106538,0.20032560213955994,-0.9993745301700615,0.7077646887476742,0.2974458692841988
0.798,0.798,1.5982202940930819,2.396220294093082,1.2753797946862795,0.3552160000000001,0.2117087360000001,-0.5111825079999999,0.6663282884254306,-0.10758521067993743,0.29704158157703464,-0.9986710869906983,0.3205677276266785,0.5622978233941656
0.33375,0.33375,0.6818497987411832,1.0155997987411833,0.2275673703298699,0.11055625000000001,-0.03675995312500001,0.4987492197265626,0.4188582154280845,-0.8352869477210682,-0.5022655331433725,-0.8653709835225062,0.7661067202600775,0.8855984094856104
0.1781,0.1781,0.33847914907989474,0.5165791490798948,0.06028313645112925,0.4144784399999999,-0.2668412196719999,0.8067620643035003,0.358483442922375,-1.2797745177422177,0.4365505674187406,-0.9817781035563483,0.6279398609745405,0.6997268656127541
0.09455000000000001,0.09455000000000001,0.18515977263445155,0.27970977263445157,0.017506856502587397,0.6575588099999999,-0.5332144390289999,0.7759712147635627,0.32974923598951683,-1.6370660795515746,0.8286665194707373,-0.7221172299143341,0.37442130949253005,0.09592157144958013
0.69655,0.69655,1.4088691217096099,2.10541912170961,0.9813477867268288,0.15452761,0.060744803491000005,-0.5364276134839374,0.6020451693616155,-0.22746537696323324,-0.32955882235476897,-0.9125576467737978,0.22448247765596663,0.7095849815533712
0.08655,0.08655,0.17805583345166553,0.26460583345166555,0.015410732385241653,0.68376361,-0.565404129109,0.7633913127535625,0.3271217659947382,-1.6790559793149702,0.8557437639445683,-0.6780559292670366,0.3452499277493053,0.29877215118479483
0.38970000000000005,0.38970000000000005,0.7884852478752772,1.1781852478752772,0.30727270109699556,0.04866435999999996,-0.010735357815999987,0.3190202861854997,0.4429613298305903,-0.7139623202738653,-0.7693103587346934,-0.7833647395447718,0.7091376198663432,0.3843808764533435
0.88165,0.88165,1.7688840699405248,2.650534069940525,1.5595366402630637,0.5826268900000001,0.44471910513700014,-0.27237763445631236,0.7244642923727337,-0.018520449637379,0.7360262007979682,-0.8323932166245075,0.5431734750610802,0.4408907513256398
0.32975000000000004,0.32975000000000004,0.6503926158872434,0.9801426158872435,0.21446696508881855,0.11594024999999994,-0.03947765512499997,0.5106915976015625,0.41718612896873886,-0.8445516347191783,-0.4803765810139688,-0.8716584156615368,0.7682811677672781,0.742565041181061
0.019200000000000002,0.019200000000000002,0.047802841752155434,0.06700284175215543,0.0009178145616413844,0.92467456,-0.8891670568960001,0.5798600314880002,0.30581565159963703,-2.1269525243508878,0.9927321587553374,-0.17655108640616027,0.07937237940485575,0.5038309755918706
0.70065,0.70065,1.4122010569265038,2.1128510569265035,0.9894586705355548,0.16104169,0.064626030197,-0.5400513734175625,0.6045186216683334,-0.22233138121365134,-0.30513024621735685,-0.9187266297477596,0.22449468583157262,0.6828234836976605
0.7812,0.7812,1.5609291854963612,2.3421291854963613,1.2193978797097573,0.31629376000000003,0.17788361062400002,-0.533456167072,0.6552274810515848,-0.12647066405394902,0.1947821896107084,-0.9991941552687166,0.2907767392826738,0.46173832175450225
0.4188,0.4188,0.8244304113380154,1.2432304113380155,0.34527145626836087,0.026373759999999996,-0.004283098623999999,0.219157511072,0.4560408891378054,-0.6562368265398482,-0.8726494689045876,-0.7496544899013388,0.6629735573421809,0.6921302677501019
0.66025,0.66025,1.3371587339466422,1.9974087339466422,0.8828590540882705,0.10272025,0.032921840125000004,-0.4900080041640625,0.5805828278858793,-0.27410795242466307,-0.5344998672707371,-0.8559715500615701,0.23766572086518517,0.13363181779963584
0.5659000000000001,0.5659000000000001,1.126047141373137,1.691947141373137,0.6372300773030583,0.017371240000000038,0.002289529432000007,-0.2712775965835002,0.5283095995549313,-0.4066157698655603,-0.9154941455226049,-0.7354483821639985,0.3647343533839368,0.9045227982060753
0.34765,0.34765,0.6755838612997955,1.0232338612997955,0.2348667293808739,0.09284208999999999,-0.02828898482299999,0.45616726373618754,0.42472099655601614,-0.803743601901972,-0.5757760844933358,-0.8437071593839884,0.7564537122279844,0.3529099956453736
0.6799000000000001,0.6799000000000001,1.3418873996786547,2.021787399678655,0.9123492430415174,0.12945604000000008,0.046578283192000046,-0.5182426246135001,0.5921041062978853,-0.24858957264568465,-0.42634772708636387,-0.8868218987602821,0.2276203255704798,0.7344564940364616
0.7756500000000001,0.7756500000000001,1.5602784169300565,2.3359284169300567,1.2102299540917985,0.30393169000000014,0.1675575406970001,-0.5391038244488124,0.6516010412109193,-0.1327888112634636,0.16046693795906336,-0.9976013781146961,0.28212939206603493,0.42539928101210067
0.31320000000000003,0.31320000000000003,0.6401015291759455,0.9533015291759456,0.20047979893790616,0.13957695999999994,-0.052145952255999974,0.558465745568,0.41033851880581945,-0.8838235417366536,-0.386743152287858,-0.8975886139661223,0.7742937361747746,0.2292084915794098
0.94745,0.94745,1.8949215870852851,2.8423715870852853,1.7953434576839533,0.80084601,0.7166770943490001,0.08722472733893771,0.7737373497995711,0.04635863897801693,0.9459835504836405,-0.45221349853158305,0.7853426881550638,0.7299171612440648
0.23670000000000002,0.23670000000000002,0.4706214328365215,0.7073214328365216,0.11139609315240466,0.27730755999999995,-0.14603016109599998,0.7356971056505,0.3801182827407295,-1.0885629528151082,0.08346913652218248,-0.9912996397346638,0.7349551814201838,0.8231697218432948
0.66495,0.66495,1.3136138034612248,1.978563803461225,0.8734874986115415,0.10883401000000005,0.03590433989900003,-0.4973985457954375,0.583317989772401,-0.26794480676874904,-0.5093118007086039,-0.8633303052752921,0.23465896777327583,0.14999832431083426
0.27945000000000003,0.27945000000000003,0.5645434441432864,0.8439934441432864,0.1577616654658414,0.19456920999999994,-0.08582447853099996,0.6464726231039375,0.39672068730820537,-0.969032443132215,-0.18398566141699751,-0.9470245827521693,0.7709144637186269,0.8762122036608833
0.56845,0.56845,1.1537690968212426,1.7222190968212425,0.6558600430880354,0.018741610000000006,0.0025657264090000013,-0.27864693105981264,0.5296585081613298,-0.4027936795530055,-0.9089307150292253,-0.7376323568486429,0.3599764073818573,0.7325948172041911
0.4012,0.4012,0.7916033796742991,1.1928033796742992,0.31759127592532876,0.03904576,-0.007715442176,0.27989343132799993,0.448084788546599,-0.6907500559602239,-0.8134257530149682,-0.769078128256294,0.6920343791284105,0.277301904575767
0.3276,0.3276,0.658626173417152,0.986226173417152,0.215765934411459,0.11888704,-0.040992251391999995,0.5170495357759999,0.41629014232224254,-0.8495670998312469,-0.4684850081805933,-0.8750403415822094,0.7693357233431629,0.48176990799031916
0.72145,0.72145,1.4264311277187365,2.1478811277187364,1.0290987370926825,0.19616041000000006,0.08687944558900004,-0.5529444549435625,0.6172242898699436,-0.19668420762979122,-0.1784244172105888,-0.9482220137275451,0.2294731897378034,0.4166096775269814
0.27195,0.27195,0.5576525145463322,0.8296025145463323,0.15165360133087508,0.20802720999999996,-0.09488121048099997,0.6640720129383124,0.39375641208052475,-0.9889958423447867,-0.13747912125621511,-0.9567307085184888,0.7672023324575612,0.19665838129640645
0.61065,0.61065,1.2406286394661499,1.85127863946615,0.7575898786900045,0.04897369000000002,0.010837877597000008,-0.39010713093006244,0.552488420419869,-0.3415752347971162,-0.767903539602791,-0.7838175519214902,0.2903672523123105,0.40668922973357324
0.38370000000000004,0.38370000000000004,0.7681051931359187,1.1518051931359188,0.29472196260625205,0.054102759999999965,-0.012584301975999987,0.33920929291549995,0.4403115192328271,-0.7262903991531995,-0.7446844181881109,-0.7912648640408037,0.7174083746730949,0.7215594465285121
0.7876000000000001,0.7876000000000001,1.5677233267740542,2.3553233267740543,1.2347388921672453,0.33085504000000016,0.19030781900800015,-0.525899595424,0.6594343846623147,-0.11923408792369813,0.23405627577513868,-0.9999829510962204,0.30148847478940805,0.6478703181343713
0.98745,0.98745,1.9803294711302108,2.967779471130211,1.9554763362675267,0.9504300100000002,0.9265742167490003,0.3905671213889381,0.8053141700664582,0.08383550591223268,0.9968926358857607,-0.11653117305899284,0.9480638586659593,0.8287349853958677
0.12235,0.12235,0.23248495346819487,0.3548349534681949,0.028444534056833642,0.5704780899999999,-0.43088210137699995,0.8058491295513126,0.33904487547643625,-1.5035025620254316,0.718781861081896,-0.8479135708833626,0.46996783476241766,0.5236068921021639
0.9191,0.9191,1.85665883538099,2.77575883538099,1.7064551355986681,0.70257924,0.5889019189680001,-0.0879896892415003,0.7521099133629459,0.018919884852510987,0.8735684306977705,-0.6448149516735997,0.6757493287002095,0.36580766082259253
0.32375000000000004,0.32375000000000004,0.6644863443832899,0.98823634438329,0.21512745399409014,0.12425624999999994,-0.043800328124999975,0.5283248369140623,0.41469050654904827,-0.8586116202874768,-0.4469786206711211,-0.8810938256870579,0.7710223199190126,0.5032807388092062
0.53945,0.53945,1.0726775315371404,1.6121275315371404,0.5786558943877104,0.006225209999999995,0.0004911690689999995,-0.19131322157106245,0.5145189953727353,-0.4471468471028081,-0.9694367864613946,-0.7174020503136159,0.41677938712205326,0.46380161422380717
